director_name,duration,actor_1_name,actor_2_name,actor_3_name,budget,imdb_score,movie_title,genres,gross
Mike van Diem,122,Jan Decleir,Fedja van Huêt,Hans Kesting,4500000,7.8,Character,Crime|Drama|Mystery,713413
Jonas Åkerlund,106,Patrick Fugit,Nicholas Gonzalez,Debbie Harry,2000000,6.8,Spun,Comedy|Crime|Drama,410241
Todd Solondz,98,Rich Pecci,Shirley Henderson,Charlotte Rampling,,6.5,Life During Wartime,Comedy|Drama,278821
Chan-wook Park,112,Min-sik Choi,Yeong-ae Lee,Hye-jeong Kang,4200000000,7.7,Lady Vengeance,Crime|Drama,211667
René Féret,120,Nicolas Giraud,Clovis Fouin,Marie Féret,,6.4,Mozart's Sister,Biography|Drama|Music|Romance,706622
Barry Skolnick,99,Jason Statham,Jason Flemyng,Danny Dyer,2500000,6.5,Mean Machine,Comedy|Drama|Sport,92191
Johnnie To,110,Simon Yam,Anthony Chau-Sang Wong,Josie Ho,35000000,7.3,Exiled,Action|Crime|Thriller,49413
Mateo Gil,102,Sam Shepard,Dominique McElligott,Stephen Rea,,6.6,Blackthorn,Action|Adventure|Western,199652
Lukas Moodysson,109,Oksana Akinshina,Artyom Bogucharskiy,Lyubov Agapova,,7.9,Lilya 4-Ever,Crime|Drama,181655
Agnieszka Wojtowicz-Vosloo,104,Liam Neeson,Josh Charles,Chandler Canterbury,4500000,5.9,After.Life,Drama|Horror|Mystery|Thriller,108229
Kabir Sadanand,134,Jimmy Shergill,Sana Saeed,Dimple Kapadia,,4.7,Fugly,Drama|Thriller,
Milos Forman,133,Scatman Crothers,Michael Berryman,Louise Fletcher,4400000,8.7,One Flew Over the Cuckoo's Nest,Drama,112000000
Peter DeLuise,85,Katherine McNamara,Dove Cameron,Braeden Lemasters,4400000,5.9,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy,
Mel Brooks,87,Sid Caesar,Dom DeLuise,Bernadette Peters,4400000,6.7,Silent Movie,Comedy|Romance,
Raja Menon,130,Nimrat Kaur,Sameer Ali Khan,Purab Kohli,4400000,8.5,Airlift,Action|Drama|History|Thriller|War,
,199,Zack Ward,Jonathan Crombie,Megan Follows,,8.4,Anne of Green Gables,Drama|Family,
Ernie Barbarash,103,Michael Jai White,Michael J. Morris,Lateef Crowder,4500000,5.8,Falcon Rising,Action|Adventure,8691
Nick Love,112,Hayley Atwell,Ray Winstone,Alan Ford,3000000,6.1,The Sweeney,Action|Crime|Drama,26345
Jonathan Glazer,89,Ray Winstone,James Fox,Amanda Redman,,7.3,Sexy Beast,Crime|Thriller,6940281
Daniel Espinosa,124,Fabian Bolin,Fares Fares,Matias Varela,,6.7,Easy Money,Action|Crime|Drama|Thriller,188870
Niki Caro,101,Keisha Castle-Hughes,Rawiri Paratene,Tammy Davis,6000000,7.6,Whale Rider,Drama|Family,20772796
R. Balki,133,Vidya Balan,Abhishek Bachchan,Paresh Rawal,150000000,7.2,Paa,Comedy|Drama,199228
Ivan Engler,112,Yangzom Brauen,Claude-Oliver Rudolph,Anna Katharina Schwabroh,4500000,6.2,Cargo,Mystery|Sci-Fi|Thriller,
Joe Wright,111,Hugh Jackman,Cara Delevingne,Nonso Anozie,150000000,5.8,Pan,Adventure|Family|Fantasy,34964818
Kenny Ortega,98,Lucas Grabeel,Corbin Bleu,Olesya Rulin,4200000,5.2,High School Musical,Comedy|Drama|Family|Music|Musical|Romance,
,60,Dorian Missick,Daniella Alonso,Ellen Barkin,,8.1,Animal Kingdom,Crime|Drama,
Richard Kwietniowski,93,Jason Priestley,Maury Chaykin,Danny Webb,,7.1,Love and Death on Long Island,Comedy|Drama,2542264
Timur Bekmambetov,104,Konstantin Khabenskiy,Aleksey Chadov,Zhanna Friske,4200000,6.5,Night Watch,Fantasy|Thriller,1487477
Neil Jordan,112,Jim Broadbent,Miranda Richardson,Stephen Rea,2300000,7.3,The Crying Game,Crime|Drama|Romance|Thriller,62549000
Bob Clark,94,Art Hindle,Susan Clark,Tony Ganios,4000000,6.2,Porky's,Comedy,105500000
George A. Romero,90,Julian Richings,Shawn Roberts,Kathleen Munroe,4000000,5,Survival of the Dead,Horror,101055
George A. Romero,96,Judith O'Dea,Duane Jones,S. William Hinzman,114000,8,Night of the Living Dead,Drama|Horror|Mystery,
Sofia Coppola,101,Scarlett Johansson,Bill Murray,Catherine Lambert,4000000,7.8,Lost in Translation,Drama,44566004
Woody Allen,93,Woody Allen,Carol Kane,Shelley Duvall,4000000,8.1,Annie Hall,Comedy|Romance,39200000
Cecil B. DeMille,152,Gloria Grahame,Dorothy Lamour,Cornel Wilde,4000000,6.7,The Greatest Show on Earth,Drama|Family|Romance,36000000
Ridley Scott,150,Christian Bale,María Valverde,Ben Mendelsohn,140000000,6.1,Exodus: Gods and Kings,Action|Adventure|Drama,65007045
Marc Forster,112,Heath Ledger,Peter Boyle,Marcus Lyle Brown,4000000,7.1,Monster's Ball,Drama|Romance,31252964
Henry Hobson,95,Joely Richardson,J.D. Evermore,David A Cole,8500000,5.6,Maggie,Drama|Horror,131175
Mike Figgis,111,Nicolas Cage,Valeria Golino,Julian Sands,3600000,7.6,Leaving Las Vegas,Drama|Romance,31968347
Duane Journey,86,Molly C. Quinn,Lara Flynn Boyle,Lochlyn Munro,4500000,4.3,Hansel & Gretel Get Baked,Comedy|Horror,
Dan O'Bannon,108,Linnea Quigley,Clu Gulager,Beverly Randolph,4000000,7.3,The Return of the Living Dead,Comedy|Horror|Sci-Fi,
Billy Wilder,105,Austin Pendleton,Harold Gould,David Wayne,4000000,7.3,The Front Page,Comedy|Drama|Romance,
Rob Cohen,91,Ryan Guzman,Hill Harper,Adam Hicks,4000000,4.6,The Boy Next Door,Mystery|Thriller,35385560
Carol Reed,105,Gina Lollobrigida,Katy Jurado,Sidney James,4000000,6.8,Trapeze,Drama|Romance,
,60,Holly Hunter,Dylan Minnette,Bokeem Woodbine,,7.5,Saving Grace,Drama|Fantasy,
Lisa Cholodenko,106,Josh Hutcherson,Mia Wasikowska,Yaya DaCosta,3500000,7.1,The Kids Are All Right,Comedy|Drama,20803237
John Carpenter,93,Meg Foster,Peter Jason,George 'Buck' Flower,4000000,7.3,They Live,Horror|Sci-Fi|Thriller,13008928
John Sturges,172,James Coburn,Donald Pleasence,Gordon Jackson,4000000,8.3,The Great Escape,Adventure|Drama|History|Thriller|War,
William Arntz,109,Marlee Matlin,Elaine Hendrix,Armin Shimerman,,5.4,What the #$*! Do We (K)now!?,Comedy|Documentary|Drama|Fantasy|Mystery|Sci-Fi,10941801
Ed Gass-Donnelly,93,Muse Watson,Spencer Treat Clark,Ashley Bell,5000000,4,The Last Exorcism Part II,Drama|Horror|Thriller,15152879
Richard Linklater,165,Ellar Coltrane,Lorelei Linklater,Libby Villari,4000000,8,Boyhood,Drama,25359200
Woody Allen,96,Scarlett Johansson,Kevin McNally,Geoff Bell,4000000,6.7,Scoop,Comedy|Crime|Mystery,10515579
Tim Burton,119,Cary-Hiroyuki Tagawa,Estella Warren,Erick Avari,100000000,5.7,Planet of the Apes,Action|Adventure|Sci-Fi|Thriller,180011740
DJ Pooh,93,Angell Conwell,Dr. Dre,DJ Pooh,4000000,4.6,The Wash,Comedy,10097096
DJ Pooh,82,Mo'Nique,Mike Epps,Faizon Love,6000000,4,3 Strikes,Comedy,9821335
Wayne Kramer,101,Estella Warren,Paul Sorvino,Shawn Hatosy,3200000,7,The Cooler,Crime|Drama|Fantasy|Romance,8243880
John Huston,120,Montgomery Clift,Kevin McCarthy,Thelma Ritter,4000000,7.4,The Misfits,Drama|Romance|Western,
Patrick Stettner,81,Robin Williams,Joe Morton,Rory Culkin,4000000,5.9,The Night Listener,Crime|Mystery|Thriller,7825820
James Melkonian,82,Vincent Pastore,William Hickey,Peter Appel,,4.6,The Jerky Boys,Comedy|Crime,7557877
Wes Craven,107,Frank Grillo,Emily Meade,Zena Grey,25000000,4.8,My Soul to Take,Horror|Mystery|Thriller,14637490
J.A. Bayona,105,Geraldine Chaplin,Belén Rueda,Fernando Cayo,3400000,7.5,The Orphanage,Drama|Mystery|Thriller,7159147
Michael Tiddes,86,Ashley Rickards,Essence Atkins,Gabriel Iglesias,4000000,4.7,A Haunted House 2,Comedy|Fantasy,17314483
Roger Avary,110,Ian Somerhalder,Faye Dunaway,Clifton Collins Jr.,4000000,6.7,The Rules of Attraction,Comedy|Drama|Romance,6525762
Alfred Hitchcock,127,Roscoe Lee Browne,John Vernon,Philippe Noiret,4000000,6.3,Topaz,Drama|Thriller,
Bob Odenkirk,90,Dylan Baker,Chi McBride,Amy Hill,,6,Let's Go to Prison,Comedy|Crime,4613815
Allison Anders,110,Salma Hayek,Alicia Witt,Lili Taylor,4000000,6.7,Four Rooms,Comedy|Fantasy,4301331
Steven Shainberg,104,Jeremy Davies,Stephen McHattie,Lesley Ann Warren,4000000,7.1,Secretary,Comedy|Drama|Romance,4046737
Rick de Oliveira,96,Laura Ramsey,Alan Taylor,Benjamin Fletcher,8000000,2.7,The Real Cancun,Documentary,3713002
Oliver Stone,110,Michael Wincott,Zach Grenier,Bill Johnson,4000000,7.3,Talk Radio,Drama,3468572
Christopher Guest,84,Catherine O'Hara,Fred Willard,Larry Miller,4000000,7.6,Waiting for Guffman,Comedy,2892582
Jeff Franklin,94,Ivana Milicevic,Tyra Banks,Bridgette Wilson-Sampras,4000000,5.8,Love Stinks,Comedy,2800000
John Dahl,93,Philip Baker Hall,Aaron Hughes,Jayne Eastwood,4000000,6.5,You Kill Me,Comedy|Crime|Romance|Thriller,2426851
Mike Mills,96,Kelli Garner,Lou Taylor Pucci,Nancy O'Dell,4000000,6.6,Thumbsucker,Comedy|Drama,1325073
Kevin Smith,88,Anna Gunn,Michael Angarano,Stephen Root,4000000,6.2,Red State,Action|Crime|Horror|Thriller,
Dave McKean,101,Stephanie Leonidas,Gina McKee,Rob Brydon,4000000,6.9,Mirrormask,Adventure|Fantasy,864959
Ron Fricke,102,Collin Alfredo St. Dic,Balinese Tari Legong Dancers,Puti Sri Candra Dewi,4000000,8.5,Samsara,Documentary|Music,2601847
Ruggero Deodato,87,Michael Berryman,Eva LaRue,Richard Lynch,4000000,4.8,The Barbarians,Adventure|Fantasy,800000
Gavin Wiesen,83,Michael Angarano,Blair Underwood,Rita Wilson,,6.6,The Art of Getting By,Drama|Romance,1429260
Mora Stephens,103,Ray Winstone,Alexandra Breckenridge,Elena Satine,4500000,5.7,Zipper,Drama|Thriller,
Mars Callahan,99,Chazz Palminteri,Ricky Schroder,Ernie Reyes Jr.,4000000,7,Poolhall Junkies,Drama|Thriller,562059
Mike Figgis,106,Kelly Macdonald,Saffron Burrows,Julian Sands,4000000,5.4,The Loss of Sexual Innocence,Drama,399793
Leos Carax,115,Kylie Minogue,Leos Carax,Denis Lavant,,7.1,Holy Motors,Drama|Fantasy,
David Gordon Green,117,Nicolas Cage,Tye Sheridan,Ronnie Gene Blevins,4000000,6.9,Joe,Drama,371897
Stefan Schwartz,99,Peter McNamara,Dan Futterman,Ralph Ineson,3000000,6.6,Shooting Fish,Comedy|Crime|Romance,302204
Renny Harlin,102,Viggo Mortensen,Lane Smith,Hal Landon Jr.,1300000,5.9,Prison,Crime|Drama|Horror|Thriller,354704
Robert Lee King,85,Lauren Ambrose,Kathleen Robertson,Beth Broderick,1500000,6.3,Psycho Beach Party,Comedy|Horror|Mystery,265107
Kevin Allen,86,Craig Ferguson,Frances Fisher,Mary McCormack,4000000,6.3,The Big Tease,Comedy,185577
Jorge Ramírez Suárez,120,Hector Kotsifakis,Adriana Barraza,Arcelia Ramírez,4000000,7.7,"Buen Día, Ramón",Drama,100412
David Schwimmer,106,Noah Emmerich,Jordan Trovillion,Zoe Levin,9500000,7,Trust,Crime|Drama|Thriller,58214
Barry Levinson,103,Anna Friel,Brían F. O'Byrne,Pauline McLynn,14000000,6.3,An Everlasting Piece,Comedy,75078
Sam Miller,93,Rachel Griffiths,Alan Williams,Rob Jarvis,2500000,5.9,Among Giants,Comedy|Romance,64359
Anne Fontaine,112,Robin Wright,Naomi Watts,Ben Mendelsohn,16000000,6.2,Adore,Drama|Romance,317125
Dan Ireland,100,Salma Hayek,Danny Arroyo,Olivia d'Abo,4000000,5,The Velocity of Gary,Comedy|Drama|Romance,
Fernando León de Aranoa,113,Luis Tosar,Enrique Villén,Aida Folch,4000000,7.7,Mondays in the Sun,Comedy|Drama,146402
Jim Mickle,98,Connor Paolo,Michael Cerveris,Nick Damici,650000,6.5,Stake Land,Drama|Horror|Sci-Fi,18469
,23,Doug Brochu,Tiffany Thornton,Brandon Mychal Smith,,6.1,Sonny with a Chance,Comedy|Family|Romance,
Stephen Kay,92,Keanu Reeves,Marg Helgenberger,Gretchen Mol,4000000,5.8,The Last Time I Committed Suicide,Biography|Drama,12836
Karim Aïnouz,106,Wagner Moura,Clemens Schick,Jesuíta Barbosa,4000000,6.1,Futuro Beach,Drama,20262
Sam Levinson,119,George Kennedy,Ezra Miller,Demi Moore,4000000,6,Another Happy Day,Comedy|Drama,
Julian Gilbey,99,Ed Speleers,Eamonn Walker,Sean Harris,4000000,6.3,A Lonely Place to Die,Action|Adventure|Crime|Thriller,
Vincenzo Natali,90,David Hewlett,Angelo Tsarouchas,Marie-Josée Croze,,6.3,Nothing,Comedy|Fantasy,
Aleksandr Veledinskiy,120,Konstantin Khabenskiy,Elena Lyadova,Eugenia Khirivskaya,4000000,7.5,The Geographer Drank His Globe Away,Adventure|Drama,
Peter H. Hunt,168,Blythe Danner,Ken Howard,Howard Caine,4000000,7.6,1776,Drama|Family|History|Musical,
Ruba Nadda,93,Saad Siddiqui,Bonnie Lee Bouman,Fadia Nadda,4000000,5.2,Inescapable,Drama|Mystery|Romance|Thriller,4063
Howard Hughes,96,Jean Harlow,Marian Marsh,James Hall,3950000,7.8,Hell's Angels,Drama|War,
Edward Burns,103,Debra Messing,Rosemarie DeWitt,Peter Jacobson,4000000,6.6,Purple Violets,Comedy|Drama|Romance,
Phil Joanou,93,Lily Rabe,Shannon Woodward,Kira McLean,4000000,4.7,The Veil,Horror,
Sean Byrne,84,Robin McLeavy,Jessica McNamee,Victoria Thaine,,6.7,The Loved Ones,Horror|Thriller,
Chris Stokes,81,Kristen Quintrall,Rachel Sterling,Black Thomas,4000000,4.2,No Vacancy,Horror,
Mark Griffiths,84,Eric Mabius,Gina Holden,Brooke D'Orsay,4000000,6.3,How to Fall in Love,Comedy|Romance,
Bruce Macdonald,94,Rachel Hendrix,Cheryl Ladd,Diana Vickers,4000000,4.7,The Perfect Wave,Adventure|Biography|Drama|Romance,
Timur Bekmambetov,141,Morgan Freeman,Ayelet Zurer,Moises Arias,100000000,6,Ben-Hur,Adventure|Drama|History,
Fred Zinnemann,120,Robert Shaw,Susannah York,Paul Scofield,2000000,7.9,A Man for All Seasons,Biography|Drama|History,
Sidney Lumet,121,Robert Duvall,Faye Dunaway,William Holden,3800000,8.1,Network,Drama|Romance,
Victor Fleming,226,Hattie McDaniel,George Reeves,Thomas Mitchell,3977000,8.2,Gone with the Wind,Drama|History|Romance|War,198655278
Richard Raymond,104,Tom Cullen,Reece Ritchie,Marama Corlett,4000000,6,Desert Dancer,Biography|Drama,143653
Sam Peckinpah,152,James Coburn,Slim Pickens,Warren Oates,3800000,6.8,Major Dundee,Adventure|War|Western,14873
Alan Jacobs,92,Snoop Dogg,Laz Alonso,Nicholas Gonzalez,,7.3,Down for Life,Drama,
George Sidney,107,Keenan Wynn,Howard Keel,Betty Hutton,3768785,7,Annie Get Your Gun,Biography|Comedy|Musical|Romance|Western,8000000
Christopher Morris,97,Kayvan Novak,Riz Ahmed,Alex Macqueen,,7.3,Four Lions,Comedy|Crime|Drama,304137
Andrucha Waddington,115,Fernanda Montenegro,Seu Jorge,Fernanda Torres,8000000,7.5,House of Sand,Drama,
Peter Stebbings,95,Michael Kelly,Tony Nappo,Charlotte Sullivan,3500000,6.8,Defendor,Comedy|Crime|Drama,37606
Vincente Minnelli,102,Gladys Cooper,Reginald Owen,Ellen Ross,3700000,7.1,The Pirate,Adventure|Comedy|Musical|Romance,2956000
Dagur Kári,99,Alice Olivia Clarke,Susan Blommaert,Stephen Henderson,3800000,6.9,The Good Heart,Drama,19959
Nicholas Hytner,109,Dominic Cooper,Russell Tovey,James Corden,2000000,6.9,The History Boys,Comedy|Drama,2706659
Jaume Collet-Serra,113,Liam Neeson,Frank Langella,Aidan Quinn,30000000,6.9,Unknown,Action|Mystery|Thriller,61094903
,25,David Ogden Stiers,Jamie Farr,Mike Farrell,,8.4,M*A*S*H,Comedy|Drama|War,
John Schlesinger,113,Brenda Vaccaro,Barnard Hughes,John McGiver,3600000,7.9,Midnight Cowboy,Drama,
Peter Cattaneo,91,Tom Wilkinson,Mark Addy,Lesley Sharp,3500000,7.2,The Full Monty,Comedy|Drama|Music,45857453
Jim Abrahams,88,Peter Graves,Lloyd Bridges,Barbara Billingsley,3500000,7.8,Airplane!,Comedy,83400000
Kevin Carraway,88,Michael Jai White,Max Ryan,Jon Osbeck,5000000,3.5,Chain of Command,Action|Thriller,
F. Gary Gray,97,Nia Long,John Witherspoon,Tony Cox,3500000,7.3,Friday,Comedy|Drama,27900000
Albert Hughes,97,Jada Pinkett Smith,Larenz Tate,Khandi Alexander,3500000,7.5,Menace II Society,Crime|Drama|Thriller,27900000
,42,Ta'Rhonda Jones,Gabourey Sidibe,Malik Yoba,,7.8,Empire,Drama|Music,
Michael Gornick,85,George Kennedy,Holt McCallany,Dorothy Lamour,3500000,6,Creepshow 2,Comedy|Fantasy|Horror|Thriller,14000000
Sam Peckinpah,121,Slim Pickens,Jason Robards,L.Q. Jones,3716946,7.3,The Ballad of Cable Hogue,Comedy|Drama|Romance|Western,
Richard Brooks,134,John Forsythe,Robert Blake,Will Geer,3500000,8,In Cold Blood,Biography|Crime|Drama|History,
Fred Zinnemann,149,Colleen Dewhurst,Peter Finch,Beatrice Straight,3500000,7.6,The Nun's Story,Drama,
Jack Smight,121,Janet Leigh,Robert Wagner,Shelley Winters,3500000,7,Harper,Action|Crime|Drama|Mystery|Thriller,
Alfred Hitchcock,116,Bernard Cribbins,Jean Marsh,Clive Swift,2000000,7.5,Frenzy,Thriller,
Robert Eggers,92,Julian Richings,Kate Dickie,Ralph Ineson,3500000,6.8,The Witch,Horror|Mystery,25138292
Michael Martin,93,Joe Estevez,Master P,Anthony Johnson,3500000,3.9,I Got the Hook Up,Comedy,10305534
Edward Burns,96,John Mahoney,Frank Vincent,Michael McGlone,3500000,6.1,She's the One,Comedy|Drama|Romance,9449219
Bill Condon,105,Brendan Fraser,Lynn Redgrave,Kevin J. O'Connor,3500000,7.5,Gods and Monsters,Biography|Drama,6390032
Juan José Campanella,129,Ricardo Darín,Soledad Villamil,Guillermo Francella,2000000,8.2,The Secret in Their Eyes,Drama|Mystery|Thriller,20167424
George A. Romero,87,Greg Nicotero,John Amplas,Joseph Pilato,3500000,7.2,Day of the Dead,Horror,
Gideon Raff,94,Gideon Emery,Gloria Votsis,Derek Magyar,,4.8,Train,Horror|Thriller,
Sam Raimi,37,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,3600000,7.8,Evil Dead II,Comedy|Fantasy|Horror|Thriller,5923044
Louis C.K.,81,Wanda Sykes,J.B. Smoove,Robert Vaughn,3000000,5.2,Pootie Tang,Action|Adventure|Comedy|Musical,3293258
Anthony C. Ferrante,97,Ian Ziering,John Heard,Cassandra Scerbo,1000000,3.3,Sharknado,Horror,
Salvador Carrasco,106,Elpidia Carrillo,Zaide Silvia Gutiérrez,Damián Delgado,3500000,6.8,La otra conquista,Drama|History,886410
André Øvredal,103,Otto Jespersen,Johanna Mørck,Glenn Erland Tosterud,19900000,7,Trollhunter,Comedy|Drama|Fantasy|Horror,252652
Robert Cary,101,Frances Conroy,Fred Willard,Kevin Sussman,3500000,6.5,Ira & Abby,Comedy|Romance,220234
Akiva Schaffer,102,Will Forte,Nicholas Braun,Rosemarie DeWitt,68000000,5.7,The Watch,Action|Comedy|Sci-Fi,34350553
Adam Rapp,98,Zooey Deschanel,Will Ferrell,Dallas Roberts,3500000,6.4,Winter Passing,Comedy|Drama,101228
Angela Robinson,91,Jordana Brewster,Geoff Stults,Scoot McNairy,3500000,5.3,D.E.B.S.,Action|Comedy|Romance,96793
Warren P. Sonoda,105,Diahann Carroll,Mykel Shannon Jenkins,Lara Jean Chorostecki,3500000,4.7,The Masked Saint,Action|Biography|Crime|Drama|Family|Fantasy,123777
Amanda Gusack,98,Alice Krige,Christian Campbell,Blaine Anderson,3500000,6.1,The Betrayed,Crime|Drama|Mystery|Thriller,
Avi Nesher,104,Fisher Stevens,Elizabeth Berkley,Robert Townsend,1000000,5.5,Taxman,Action|Comedy|Crime|Thriller,
,45,James Nesbitt,Ash Cook,Genevieve O'Reilly,,7.3,The Secret,Drama|Thriller,
Charles Adelman,96,Teri Polo,Kevin Pollak,Jere Burns,3500000,4.8,2:13,Horror|Thriller,
Jay Oliva,148,Michael Emerson,Mark Valley,Grey Griffin,3500000,8.4,"Batman: The Dark Knight Returns, Part 2",Action|Animation|Crime|Sci-Fi|Thriller,
Charles Ferguson,100,Jane Goodall,Jerry Brown,Peter Agnefjall,3500000,7,Time to Choose,Documentary,29233
Uwe Boll,86,Bashar Rahal,Shelly Varod,Ralitsa Paskaleva,3500000,3.3,In the Name of the King: The Last Job,Action|Adventure|Fantasy|Thriller,
Mark Young,92,Alexa PenaVega,Jake Busey,Lew Temple,3500000,5.4,Wicked Blood,Action|Crime|Drama|Thriller,
Daniel Petrie Jr.,88,Chris Brochu,Jeff Fahey,Rita Wilson,3500000,4.8,Dawn Patrol,Drama|Thriller,
Antonio Simoncini,90,Ray Winstone,Joe Egan,Glen Murphy,3440000,3.1,Lords of London,Crime|Mystery|Thriller,
Mel Brooks,94,Madeline Kahn,Harvey Korman,Dick Van Patten,3400000,6.7,High Anxiety,Comedy,
Luc Jacquet,80,Morgan Freeman,Sofie Gråbøl,Romane Bohringer,8000000,7.6,March of the Penguins,Documentary,77413017
J.C. Chandor,107,Kevin Spacey,Demi Moore,Ashley Williams,3500000,7.1,Margin Call,Biography|Drama|Thriller,5354039
Eldar Rapaport,99,Murray Bartlett,Adrian Gonzalez,Edward Conna,,6.1,August,Drama|Romance,
Clark Gregg,92,Anjelica Huston,Matt Gerald,Jonah Bobo,3000000,6.5,Choke,Comedy|Drama,2926565
Damien Chazelle,107,J.K. Simmons,Melissa Benoist,Chris Mulkey,3300000,8.5,Whiplash,Drama|Music,13092000
Fernando Meirelles,135,Alice Braga,Seu Jorge,Alexandre Rodrigues,3300000,8.7,City of God,Crime|Drama,7563397
Justin Kerrigan,99,Danny Dyer,John Simm,Shaun Parkes,2200000,7.1,Human Traffic,Comedy|Music,104257
Nathan Frankowski,102,Corbin Bleu,Rus Blackwell,Luis Antonio,3400000,6.6,Day One,Biography|Drama|Music,
Karen Moncrieff,93,James Franco,Bruce Davison,Piper Laurie,,6.7,The Dead Girl,Crime|Drama|Mystery,17311
Thomas Vinterberg,115,Thomas Bo Larsen,Alexandra Rapaport,Hana Shuan,3800000,8.3,The Hunt,Drama,610968
Bob Clark,94,Zack Ward,Darren McGavin,Scott Schwartz,4000000,8.1,A Christmas Story,Comedy|Family,
Alejandro Monteverde,91,Armando Riesco,Ramon Rodriguez,Eduardo Verástegui,3300000,7.4,Bella,Drama|Romance,8108247
Mark L. Lester,98,Roddy McDowall,Perry King,Timothy Van Patten,4300000,6.6,Class of 1984,Action|Crime|Drama|Thriller,
Jennifer Finnigan,97,Geoff Stults,Kenan Thompson,Josh Hopkins,3300000,4.5,The Opposite Sex,Comedy,
Eric Styles,92,Samantha Morton,Rupert Graves,Miriam Margolyes,2000000,6.4,Dreaming of Joseph Lees,Drama|Romance,7680
Laurent Cantet,128,François Bégaudeau,Agame Malembo-Emene,Angélica Sancio,,7.5,The Class,Drama,3766595
Roman Polanski,136,John Cassavetes,Mia Farrow,Charles Grodin,2300000,8,Rosemary's Baby,Drama|Horror,
John Ford,113,Lee Marvin,Woody Strode,Vera Miles,3200000,8.1,The Man Who Shot Liberty Valance,Drama|Western,
Max Mayer,99,Peter Gallagher,Terry Walters,Amy Irving,,7.2,Adam,Drama|Romance,2277396
Joshua Marston,101,Catalina Sandino Moreno,Wilson Guerrero,Yenny Paola Vega,3000000,7.5,Maria Full of Grace,Crime|Drama,6517198
Mike Mills,105,Goran Visnjic,Lou Taylor Pucci,Mary Page Keller,3200000,7.2,Beginners,Comedy|Drama|Romance,5776314
John Gulager,95,Krista Allen,Eric Dane,Henry Rollins,3200000,6.4,Feast,Action|Comedy|Horror|Thriller,
John Landis,109,John Belushi,Karen Allen,Tim Matheson,3000000,7.6,Animal House,Comedy,141600000
Guy Hamilton,110,Honor Blackman,Gert Fröbe,Lois Maxwell,3000000,7.8,Goldfinger,Action|Adventure|Thriller,51100000
Brandon Cronenberg,108,Sarah Gadon,Douglas Smith,Caleb Landry Jones,3200000,5.7,Antiviral,Horror|Sci-Fi|Thriller,
Frank Capra,118,Donna Reed,Lionel Barrymore,Thomas Mitchell,3180000,8.6,It's a Wonderful Life,Drama|Family|Fantasy|Romance,
